GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GENE_PRODUCT_SYNONYMS	GENE_PRODUCT_TYPE	GO ASPECT
UniProtKB	Q96FF9	CDCA5	involved_in	GO:0007080	mitotic metaphase chromosome alignment	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002828026|UniProtKB:Q96FF9	9606	GO_Central		CDCA5	protein	P
UniProtKB	Q96FF9	CDCA5	involved_in	GO:0031536	positive regulation of exit from mitosis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002828026|UniProtKB:Q96FF9	9606	GO_Central		CDCA5	protein	P
UniProtKB	Q96GD4	AURKB	involved_in	GO:0007052	mitotic spindle organization	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:894678|PANTHER:PTN000681967|SGD:S000006130|UniProtKB:E2RTQ7|UniProtKB:Q96GD4|WB:WBGene00000098|WB:WBGene00000099	9606	GO_Central		AURKB,AIK2,AIM1,AIRK2,ARK2,STK1,STK12,STK5	protein	P
UniProtKB	Q96GD4	AURKB	involved_in	GO:0032465	regulation of cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000681967|PomBase:SPCC320.13c|SGD:S000006130|UniProtKB:E2RTQ7|UniProtKB:Q7YRC6|UniProtKB:Q96GD4	9606	GO_Central		AURKB,AIK2,AIM1,AIRK2,ARK2,STK1,STK12,STK5	protein	P
UniProtKB	Q96GD4	AURKB	involved_in	GO:0032466	negative regulation of cytokinesis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7YRC6	9606	UniProt		AURKB,AIK2,AIM1,AIRK2,ARK2,STK1,STK12,STK5	protein	P
UniProtKB	Q96GD4	AURKB	involved_in	GO:0044878	mitotic cytokinesis checkpoint signaling	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7YRC6	9606	UniProt		AURKB,AIK2,AIM1,AIRK2,ARK2,STK1,STK12,STK5	protein	P
UniProtKB	Q96GX5	MASTL	involved_in	GO:0007147	female meiosis II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C0P0|ensembl:ENSMUSP00000028119	9606	Ensembl		MASTL,GW,GWL,THC2	protein	P
UniProtKB	Q96HY6	DDRGK1	involved_in	GO:1902808	positive regulation of cell cycle G1/S phase transition	ECO:0000305	IC	PMID:23675531	GO:0008284,GO:0045944	9606	ParkinsonsUK-UCL		DDRGK1,C20orf116,UFBP1	protein	P
UniProtKB	Q96IU2	ZBED3	involved_in	GO:0051293	establishment of spindle localization	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D0L1	9606	UniProt		ZBED3	protein	P
UniProtKB	Q96JB5	CDK5RAP3	involved_in	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JLH7	9606	UniProt		CDK5RAP3,IC53,LZAP,MSTP016,OK/SW-cl.114,PP1553	protein	P
UniProtKB	Q96JB5	CDK5RAP3	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000382540|UniProtKB:Q96JB5|ZFIN:ZDB-GENE-040625-90	9606	GO_Central		CDK5RAP3,IC53,LZAP,MSTP016,OK/SW-cl.114,PP1553	protein	P
UniProtKB	Q96JM3	CHAMP1	involved_in	GO:0031134	sister chromatid biorientation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002204446|UniProtKB:Q96JM3	9606	GO_Central		CHAMP1,C13orf8,CAMP,CHAMP,KIAA1802,ZNF828	protein	P
UniProtKB	Q96JM3	CHAMP1	involved_in	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002204446|UniProtKB:Q96JM3	9606	GO_Central		CHAMP1,C13orf8,CAMP,CHAMP,KIAA1802,ZNF828	protein	P
UniProtKB	Q96JY0	MAEL	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BVN9|ensembl:ENSMUSP00000045828	9606	Ensembl		MAEL	protein	P
UniProtKB	Q96JY0	MAEL	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BVN9|ensembl:ENSMUSP00000045828	9606	Ensembl		MAEL	protein	P
UniProtKB	Q96K21	ZFYVE19	involved_in	GO:0044878	mitotic cytokinesis checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002504326|UniProtKB:Q96K21	9606	GO_Central		ZFYVE19,ANCHR,MPFYVE	protein	P
UniProtKB	Q96KQ7	EHMT2	involved_in	GO:0007130	synaptonemal complex assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z148|ensembl:ENSMUSP00000013931	9606	Ensembl		EHMT2,BAT8,C6orf30,G9A,KMT1C,NG36	protein	P
UniProtKB	Q96L21	RPL10L	involved_in	GO:0007141	male meiosis I	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P86048	9606	UniProt		RPL10L	protein	P
UniProtKB	Q96L21	RPL10L	involved_in	GO:0007141	male meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P86048|ensembl:ENSMUSP00000100795	9606	Ensembl		RPL10L	protein	P
UniProtKB	Q96LR5	UBE2E2	acts_upstream_of_or_within	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	ECO:0000316	IGI	PMID:21628527	UniProtKB:P38936	9606	MGI		UBE2E2,UBCH8	protein	P
UniProtKB	Q96M02	C10orf90	involved_in	GO:0046599	regulation of centriole replication	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000489313|UniProtKB:Q9C0D2	9606	GO_Central		C10orf90,FATS	protein	P
UniProtKB	Q96M95	CCDC42	involved_in	GO:0007098	centrosome cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5SV66|ensembl:ENSMUSP00000114381	9606	Ensembl		CCDC42,CCDC42A	protein	P
UniProtKB	Q96MC4	CEP295NL	involved_in	GO:0046599	regulation of centriole replication	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000489313|UniProtKB:Q9C0D2	9606	GO_Central		CEP295NL,KIAA1731NL	protein	P
UniProtKB	Q96MT3	PRICKLE1	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U5C7|ensembl:ENSMUSP00000104878	9606	Ensembl		PRICKLE1,RILP	protein	P
UniProtKB	Q96MT8	CEP63	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P0CB05	9606	UniProt		CEP63	protein	P
UniProtKB	Q96MT8	CEP63	involved_in	GO:0007099	centriole replication	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q3UPP8	9606	UniProt		CEP63	protein	P
UniProtKB	Q96MT8	CEP63	involved_in	GO:0007099	centriole replication	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2158560|PANTHER:PTN000430010|UniProtKB:Q96MT8	9606	GO_Central		CEP63	protein	P
UniProtKB	Q96MT8	CEP63	involved_in	GO:0051225	spindle assembly	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P0CB05	9606	UniProt		CEP63	protein	P
UniProtKB	Q96NB3	ZNF830	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R1N0|ensembl:ENSMUSP00000056154	9606	Ensembl		ZNF830,CCDC16	protein	P
UniProtKB	Q96NB3	ZNF830	involved_in	GO:0033260	nuclear DNA replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R1N0|ensembl:ENSMUSP00000056154	9606	Ensembl		ZNF830,CCDC16	protein	P
UniProtKB	Q96NB3	ZNF830	involved_in	GO:0033314	mitotic DNA replication checkpoint signaling	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8R1N0	9606	UniProt		ZNF830,CCDC16	protein	P
UniProtKB	Q96NB3	ZNF830	involved_in	GO:0033314	mitotic DNA replication checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R1N0|ensembl:ENSMUSP00000056154	9606	Ensembl		ZNF830,CCDC16	protein	P
UniProtKB	Q96NB3	ZNF830	involved_in	GO:0044773	mitotic DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R1N0|ensembl:ENSMUSP00000056154	9606	Ensembl		ZNF830,CCDC16	protein	P
UniProtKB	Q96P09	BIRC8	involved_in	GO:0051726	regulation of cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1203517|PANTHER:PTN000005168|PomBase:SPCC962.02c|UniProtKB:Q13490	9606	GO_Central		BIRC8,ILP2	protein	P
UniProtKB	Q96Q40	CDK15	involved_in	GO:0051726	regulation of cell cycle	ECO:0000366	IEA	GO_REF:0000108	GO:0004693	9606	GOC		CDK15,ALS2CR7,PFTK2	protein	P
UniProtKB	Q96Q89	KIF20B	involved_in	GO:1903438	positive regulation of mitotic cytokinetic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q80WE4	9606	UniProt		KIF20B,KRMP1,MPHOSPH1	protein	P
UniProtKB	Q96Q89	KIF20B	involved_in	GO:1903438	positive regulation of mitotic cytokinetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80WE4|ensembl:ENSMUSP00000084599	9606	Ensembl		KIF20B,KRMP1,MPHOSPH1	protein	P
UniProtKB	Q96QC0	PPP1R10	involved_in	GO:1904290	negative regulation of mitotic DNA damage checkpoint	ECO:0000316	IGI	PMID:23426265	UniProtKB:Q15554	9606	BHF-UCL	occurs_in(CL:0000746)	PPP1R10,CAT53,FB19,PNUTS	protein	P
UniProtKB	Q96QE3	ATAD5	involved_in	GO:0033260	nuclear DNA replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q4QY64|ensembl:ENSMUSP00000017694	9606	Ensembl		ATAD5,C17orf41,Elg1,FRAG1	protein	P
UniProtKB	Q96QE3	ATAD5	involved_in	GO:1901990	regulation of mitotic cell cycle phase transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q4QY64|ensembl:ENSMUSP00000017694	9606	Ensembl		ATAD5,C17orf41,Elg1,FRAG1	protein	P
UniProtKB	Q96R06	SPAG5	involved_in	GO:0051294	establishment of spindle orientation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TME2|ensembl:ENSMUSP00000045286	9606	Ensembl		SPAG5	protein	P
UniProtKB	Q96RF0	SNX18	involved_in	GO:0036089	cleavage furrow formation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058730|UniProtKB:Q8WV41|UniProtKB:Q96RF0|UniProtKB:Q9Y5X1	9606	GO_Central		SNX18,SH3PXD3B	protein	P
UniProtKB	Q96RU2	USP28	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002768249|UniProtKB:Q96RU2	9606	GO_Central		USP28,KIAA1515	protein	P
UniProtKB	Q96SN8	CDK5RAP2	involved_in	GO:0000132	establishment of mitotic spindle orientation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8K389	9606	UniProt		CDK5RAP2,CEP215,KIAA1633	protein	P
UniProtKB	Q96SN8	CDK5RAP2	involved_in	GO:0000132	establishment of mitotic spindle orientation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K389|ensembl:ENSMUSP00000119891	9606	Ensembl		CDK5RAP2,CEP215,KIAA1633	protein	P
UniProtKB	Q96SN8	CDK5RAP2	involved_in	GO:0007059	chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005326468|UniProtKB:Q96SN8	9606	GO_Central		CDK5RAP2,CEP215,KIAA1633	protein	P
UniProtKB	Q96SN8	CDK5RAP2	involved_in	GO:0007099	centriole replication	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005326468|UniProtKB:Q96SN8	9606	GO_Central		CDK5RAP2,CEP215,KIAA1633	protein	P
UniProtKB	Q96SN8	CDK5RAP2	involved_in	GO:0046600	negative regulation of centriole replication	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8K389	9606	UniProt		CDK5RAP2,CEP215,KIAA1633	protein	P
UniProtKB	Q96SN8	CDK5RAP2	involved_in	GO:0046600	negative regulation of centriole replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K389|ensembl:ENSMUSP00000119891	9606	Ensembl		CDK5RAP2,CEP215,KIAA1633	protein	P
UniProtKB	Q96SN8	CDK5RAP2	involved_in	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005326468|UniProtKB:Q96SN8	9606	GO_Central		CDK5RAP2,CEP215,KIAA1633	protein	P
UniProtKB	Q96ST3	SIN3A	involved_in	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60520|ensembl:ENSMUSP00000130221	9606	Ensembl		SIN3A	protein	P
UniProtKB	Q99453	PHOX2B	involved_in	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P11802	9606	UniProt		PHOX2B,PMX2B	protein	P
UniProtKB	Q99496	RNF2	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CQJ4|ensembl:ENSMUSP00000140896	9606	Ensembl		RNF2,BAP1,DING,HIPI3,RING1B	protein	P
UniProtKB	Q99527	GPER1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BMP4	9606	UniProt		GPER1,CEPR,CMKRL2,DRY12,GPER,GPR30	protein	P
UniProtKB	Q99527	GPER1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BMP4|ensembl:ENSMUSP00000080370	9606	Ensembl		GPER1,CEPR,CMKRL2,DRY12,GPER,GPR30	protein	P
UniProtKB	Q99583	MNT	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08789|ensembl:ENSMUSP00000000291	9606	Ensembl		MNT,BHLHD3,ROX	protein	P
UniProtKB	Q99638	RAD9A	involved_in	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z0F6|ensembl:ENSMUSP00000025740	9606	Ensembl		RAD9A	protein	P
UniProtKB	Q99708	RBBP8	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80YR6|ensembl:ENSMUSP00000111527	9606	Ensembl		RBBP8,CTIP	protein	P
UniProtKB	Q99816	TSG101	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61187|ensembl:ENSMUSP00000014546	9606	Ensembl		TSG101	protein	P
UniProtKB	Q99871	HAUS7	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001425435|UniProtKB:Q99871	9606	GO_Central		HAUS7,UCHL5IP,UIP1	protein	P
UniProtKB	Q99871	HAUS7	involved_in	GO:0051225	spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001425435|UniProtKB:Q99871	9606	GO_Central		HAUS7,UCHL5IP,UIP1	protein	P
UniProtKB	Q99967	CITED2	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35740	9606	UniProt		CITED2,MRG1	protein	P
UniProtKB	Q99967	CITED2	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35740|ensembl:ENSMUSP00000151452	9606	Ensembl		CITED2,MRG1	protein	P
UniProtKB	Q9BPX3	NCAPG	involved_in	GO:0007076	mitotic chromosome condensation	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0259876|PANTHER:PTN000373918|PomBase:SPCC188.03|SGD:S000002733|UniProtKB:Q9BPX3	9606	GO_Central		NCAPG,CAPG,NYMEL3	protein	P
UniProtKB	Q9BPX3	NCAPG	involved_in	GO:0051984	positive regulation of chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PWG6|ensembl:ENSMUSP00000112871	9606	Ensembl		NCAPG,CAPG,NYMEL3	protein	P
UniProtKB	Q9BPX3	NCAPG	involved_in	GO:1905820	positive regulation of chromosome separation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PWG6|ensembl:ENSMUSP00000112871	9606	Ensembl		NCAPG,CAPG,NYMEL3	protein	P
UniProtKB	Q9BQE3	TUBA1C	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBA1C,TUBA6	protein	P
UniProtKB	Q9BSD3	RHNO1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002441097|UniProtKB:Q9BSD3	9606	GO_Central		RHNO1,C12orf32,RHINO,HKMT1188	protein	P
UniProtKB	Q9BST9	RTKN	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0261385|PANTHER:PTN001853010|PomBase:SPCC4B3.15|UniProtKB:Q9NQW6	9606	GO_Central		RTKN,RTKN1	protein	P
UniProtKB	Q9BT25	HAUS8	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001274055|UniProtKB:Q9BT25	9606	GO_Central		HAUS8,HICE1	protein	P
UniProtKB	Q9BT25	HAUS8	involved_in	GO:0051225	spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001274055|UniProtKB:Q9BT25	9606	GO_Central		HAUS8,HICE1	protein	P
UniProtKB	Q9BTC8	MTA3	involved_in	GO:0000086	G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q924K8|ensembl:ENSMUSP00000068931	9606	Ensembl		MTA3,KIAA1266	protein	P
UniProtKB	Q9BTC8	MTA3	involved_in	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q924K8|ensembl:ENSMUSP00000068931	9606	Ensembl		MTA3,KIAA1266	protein	P
UniProtKB	Q9BTK6	PAGR1	involved_in	GO:1902808	positive regulation of cell cycle G1/S phase transition	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN008623173|UniProtKB:Q9BTK6	9606	GO_Central		PAGR1,C16orf53,PA1	protein	P
UniProtKB	Q9BTV5	FSD1	involved_in	GO:0060236	regulation of mitotic spindle organization	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002788035|UniProtKB:Q9BTV5	9606	GO_Central		FSD1,GLFND,MIR1,VLP27	protein	P
UniProtKB	Q9BTX1	NDC1	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VCB1|ensembl:ENSMUSP00000120365	9606	Ensembl		NDC1,TMEM48	protein	P
UniProtKB	Q9BUF5	TUBB6	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBB6	protein	P
UniProtKB	Q9BVA1	TUBB2B	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBB2B	protein	P
UniProtKB	Q9BVC3	DSCC1	involved_in	GO:0034088	maintenance of mitotic sister chromatid cohesion	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000333642|UniProtKB:Q9BVC3	9606	GO_Central		DSCC1,DCC1,UNQ9337/PRO34008	protein	P
UniProtKB	Q9BVW5	TIPIN	involved_in	GO:0000076	DNA replication checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000325249|UniProtKB:Q9BVW5	9606	GO_Central		TIPIN	protein	P
UniProtKB	Q9BVW5	TIPIN	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91WA1|ensembl:ENSMUSP00000149833	9606	Ensembl		TIPIN	protein	P
UniProtKB	Q9BW19	KIFC1	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001537590|PomBase:SPAC3A11.14c|PomBase:SPAC664.10|UniProtKB:P28739|UniProtKB:Q9BW19	9606	GO_Central		KIFC1,HSET,KNSL2	protein	P
UniProtKB	Q9BWT6	MND1	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000776060|PomBase:SPAC13A11.03|UniProtKB:Q9BWT6	9606	GO_Central		MND1,GAJ	protein	P
UniProtKB	Q9BWU1	CDK19	involved_in	GO:0051726	regulation of cell cycle	ECO:0000366	IEA	GO_REF:0000108	GO:0004693	9606	GOC		CDK19,CDC2L6,CDK11,KIAA1028	protein	P
UniProtKB	Q9BX26	SYCP2	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CUU3|ensembl:ENSMUSP00000079909	9606	Ensembl		SYCP2,SCP2	protein	P
UniProtKB	Q9BX26	SYCP2	involved_in	GO:0007143	female meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CUU3|ensembl:ENSMUSP00000079909	9606	Ensembl		SYCP2,SCP2	protein	P
UniProtKB	Q9BX63	BRIP1	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5SXJ3|ensembl:ENSMUSP00000043108	9606	Ensembl		BRIP1,BACH1,FANCJ	protein	P
UniProtKB	Q9BX63	BRIP1	involved_in	GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5SXJ3|ensembl:ENSMUSP00000043108	9606	Ensembl		BRIP1,BACH1,FANCJ	protein	P
UniProtKB	Q9BX63	BRIP1	involved_in	GO:0051026	chiasma assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5SXJ3|ensembl:ENSMUSP00000043108	9606	Ensembl		BRIP1,BACH1,FANCJ	protein	P
UniProtKB	Q9BX63	BRIP1	involved_in	GO:1990918	double-strand break repair involved in meiotic recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5SXJ3|ensembl:ENSMUSP00000043108	9606	Ensembl		BRIP1,BACH1,FANCJ	protein	P
UniProtKB	Q9BXS6	NUSAP1	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001286938|UniProtKB:Q9BXS6	9606	GO_Central		NUSAP1,ANKT,BM-037,PRO0310	protein	P
UniProtKB	Q9BXS6	NUSAP1	involved_in	GO:0007076	mitotic chromosome condensation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001286938|UniProtKB:Q9BXS6	9606	GO_Central		NUSAP1,ANKT,BM-037,PRO0310	protein	P
UniProtKB	Q9BXS6	NUSAP1	involved_in	GO:0040001	establishment of mitotic spindle localization	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001286938|UniProtKB:Q9BXS6	9606	GO_Central		NUSAP1,ANKT,BM-037,PRO0310	protein	P
UniProtKB	Q9BXT6	MOV10L1	involved_in	GO:0007141	male meiosis I	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99MV5	9606	UniProt		MOV10L1	protein	P
UniProtKB	Q9BXU0	TEX12	involved_in	GO:0000711	meiotic DNA repair synthesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CR81|ensembl:ENSMUSP00000149921	9606	Ensembl		TEX12	protein	P
UniProtKB	Q9BXU0	TEX12	involved_in	GO:0007130	synaptonemal complex assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CR81|ensembl:ENSMUSP00000149921	9606	Ensembl		TEX12	protein	P
UniProtKB	Q9BXU7	USP26	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002363418|UniProtKB:Q86T82	9606	GO_Central		USP26	protein	P
UniProtKB	Q9BXW9	FANCD2	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80V62|ensembl:ENSMUSP00000045667	9606	Ensembl		FANCD2,FACD	protein	P
UniProtKB	Q9BYG4	PARD6G	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001019969|UniProtKB:Q9NPB6	9606	GO_Central		PARD6G,PAR6G	protein	P
UniProtKB	Q9BYG5	PARD6B	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001019969|UniProtKB:Q9NPB6	9606	GO_Central		PARD6B,PAR6B	protein	P
UniProtKB	Q9BYT3	STK33	involved_in	GO:0044773	mitotic DNA damage checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0019686|PANTHER:PTN005196447|PomBase:SPCC18B5.11c|UniProtKB:O96017	9606	GO_Central		STK33	protein	P
UniProtKB	Q9C0B6	BRINP2	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K1M8|ensembl:ENSRNOP00000007455	9606	Ensembl		BRINP2,DBCCR1L2,FAM5B,KIAA1747	protein	P
UniProtKB	Q9C0B6	BRINP2	involved_in	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6DFY8|ensembl:ENSMUSP00000004133	9606	Ensembl		BRINP2,DBCCR1L2,FAM5B,KIAA1747	protein	P
UniProtKB	Q9C0D2	CEP295	involved_in	GO:0046599	regulation of centriole replication	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000489313|UniProtKB:Q9C0D2	9606	GO_Central		CEP295,KIAA1731	protein	P
UniProtKB	Q9GZM8	NDEL1	involved_in	GO:0000132	establishment of mitotic spindle orientation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000100519|UniProtKB:Q9NXR1	9606	GO_Central		NDEL1,EOPA,MITAP1,NUDEL	protein	P
