GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GENE_PRODUCT_NAME	GENE_PRODUCT_SYNONYMS	GENE_PRODUCT_TYPE	GO ASPECT
UniProtKB	Q9UGN4	CD300A	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		CMRF35-like molecule 8	CD300A,CMRF35H,IGSF12,HSPC083	protein	P
UniProtKB	Q9UGP5	POLL	involved_in	GO:0016446	somatic hypermutation of immunoglobulin genes	ECO:0000303	NAS	PMID:10982892		9606	UniProt		DNA polymerase lambda	POLL	protein	P
UniProtKB	Q9UH17	APOBEC3B	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		DNA dC->dU-editing enzyme APOBEC-3B	APOBEC3B	protein	P
UniProtKB	Q9UH17	APOBEC3B	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		DNA dC->dU-editing enzyme APOBEC-3B	APOBEC3B	protein	P
UniProtKB	Q9UH65	SWAP70	involved_in	GO:0045190	isotype switching	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6A028|ensembl:ENSMUSP00000033325	9606	Ensembl		Switch-associated protein 70	SWAP70,KIAA0640,HSPC321	protein	P
UniProtKB	Q9UHA7	IL36A	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Interleukin-36 alpha	IL36A,FIL1E,IL1E,IL1F6	protein	P
UniProtKB	Q9UHA7	IL36A	involved_in	GO:0002437	inflammatory response to antigenic stimulus	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000008572|RGD:621159	9606	GO_Central		Interleukin-36 alpha	IL36A,FIL1E,IL1E,IL1F6	protein	P
UniProtKB	Q9UHA7	IL36A	involved_in	GO:0002437	inflammatory response to antigenic stimulus	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10078:SF25	9606	TreeGrafter		Interleukin-36 alpha	IL36A,FIL1E,IL1E,IL1F6	protein	P
UniProtKB	Q9UHA7	IL36A	involved_in	GO:0006955	immune response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000975	9606	InterPro		Interleukin-36 alpha	IL36A,FIL1E,IL1E,IL1F6	protein	P
UniProtKB	Q9UHA7	IL36A	involved_in	GO:0006955	immune response	ECO:0000303	NAS	PMID:10625660		9606	UniProt		Interleukin-36 alpha	IL36A,FIL1E,IL1E,IL1F6	protein	P
UniProtKB	Q9UHA7	IL36A	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		Interleukin-36 alpha	IL36A,FIL1E,IL1E,IL1F6	protein	P
UniProtKB	Q9UHD0	IL19	involved_in	GO:0006955	immune response	ECO:0000303	NAS	PMID:11196675		9606	UniProt		Interleukin-19	IL19,ZMDA1	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0002218	activation of innate immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WUN2|ensembl:ENSMUSP00000020316	9606	Ensembl		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0002218	activation of innate immune response	ECO:0000314	IDA	PMID:25636800		9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	ECO:0000314	IDA	PMID:29441066		9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0034142	toll-like receptor 4 signaling pathway	ECO:0000314	IDA	PMID:28747347		9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0045087	innate immune response	ECO:0000304	TAS	PMID:21042276		9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0045087	innate immune response	ECO:0000314	IDA	PMID:25636800		9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0045087	innate immune response	ECO:0000304	TAS	PMID:37403426		9606	FlyBase		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0060337	type I interferon-mediated signaling pathway	ECO:0005547	NAS	PMID:17142768		9606	ComplexPortal		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0060337	type I interferon-mediated signaling pathway	ECO:0005547	NAS	PMID:21931631		9606	ComplexPortal		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0140374	antiviral innate immune response	ECO:0000314	IDA	PMID:14703513		9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0140374	antiviral innate immune response	ECO:0000314	IDA	PMID:22394562		9606	UniProt		Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0140374	antiviral innate immune response	ECO:0000314	IDA	PMID:22394562		9606	UniProt	part_of(GO:0032481)	Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0140896	cGAS/STING signaling pathway	ECO:0000304	TAS	PMID:37403426		9606	FlyBase	part_of(GO:0045087)	Serine/threonine-protein kinase TBK1	TBK1,NAK	protein	P
UniProtKB	Q9UHF5	IL17B	involved_in	GO:0006955	immune response	ECO:0000304	TAS	PMID:10639155		9606	PINC		Interleukin-17B	IL17B,IL20,NIRF,ZCYTO7,UNQ516/PRO1031	protein	P
UniProtKB	Q9UHX3	ADGRE2	involved_in	GO:0071621	granulocyte chemotaxis	ECO:0000315	IMP	PMID:17928360		9606	UniProt		Adhesion G protein-coupled receptor E2	ADGRE2,EMR2	protein	P
UniProtKB	Q9UI10	EIF2B4	involved_in	GO:0050852	T cell receptor signaling pathway	ECO:0000314	IDA	PMID:8626696		9606	UniProt		Translation initiation factor eIF2B subunit delta	EIF2B4,EIF2BD	protein	P
UniProtKB	Q9UI33	SCN11A	involved_in	GO:0043303	mast cell degranulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R053|ensembl:ENSMUSP00000149420	9606	Ensembl		Sodium channel protein type 11 subunit alpha	SCN11A,SCN12A,SNS2	protein	P
UniProtKB	Q9UI95	MAD2L2	involved_in	GO:0002208	somatic diversification of immunoglobulins involved in immune response	ECO:0005547	NAS	PMID:29656893		9606	ComplexPortal		Mitotic spindle assembly checkpoint protein MAD2B	MAD2L2,MAD2B,REV7	protein	P
UniProtKB	Q9UIB8	CD84	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		SLAM family member 5	CD84,SLAMF5	protein	P
UniProtKB	Q9UIB8	CD84	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		SLAM family member 5	CD84,SLAMF5	protein	P
UniProtKB	Q9UIB8	CD84	involved_in	GO:0042110	T cell activation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001382715|UniProtKB:Q96DU3|UniProtKB:Q9HBG7	9606	GO_Central		SLAM family member 5	CD84,SLAMF5	protein	P
UniProtKB	Q9UIB8	CD84	involved_in	GO:0042110	T cell activation	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12080:SF103	9606	TreeGrafter		SLAM family member 5	CD84,SLAMF5	protein	P
UniProtKB	Q9UIB8	CD84	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		SLAM family member 5	CD84,SLAMF5	protein	P
UniProtKB	Q9UII2	ATP5IF1	involved_in	GO:0030218	erythrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35143|ensembl:ENSMUSP00000064282	9606	Ensembl		ATPase inhibitor, mitochondrial	ATP5IF1,ATPI,ATPIF1	protein	P
UniProtKB	Q9UII2	ATP5IF1	involved_in	GO:0030218	erythrocyte differentiation	ECO:0000315	IMP	PMID:23135403		9606	UniProt		ATPase inhibitor, mitochondrial	ATP5IF1,ATPI,ATPIF1	protein	P
UniProtKB	Q9UII4	HERC5	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		E3 ISG15--protein ligase HERC5	HERC5,CEB1,CEBP1	protein	P
UniProtKB	Q9UII4	HERC5	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		E3 ISG15--protein ligase HERC5	HERC5,CEB1,CEBP1	protein	P
UniProtKB	Q9UII4	HERC5	involved_in	GO:0045087	innate immune response	ECO:0000314	IDA	PMID:28724761		9606	UniProt		E3 ISG15--protein ligase HERC5	HERC5,CEB1,CEBP1	protein	P
UniProtKB	Q9UIQ6	LNPEP	involved_in	GO:0002480	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	ECO:0000304	TAS	Reactome:R-HSA-1236977		9606	Reactome		Leucyl-cystinyl aminopeptidase	LNPEP,OTASE	protein	P
UniProtKB	Q9UIR0	BTNL2	involved_in	GO:0050852	T cell receptor signaling pathway	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN008605761|UniProtKB:O00481	9606	GO_Central		Butyrophilin-like protein 2	BTNL2	protein	P
UniProtKB	Q9UIR0	BTNL2	involved_in	GO:0050852	T cell receptor signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR24100:SF105	9606	TreeGrafter		Butyrophilin-like protein 2	BTNL2	protein	P
UniProtKB	Q9UIU6	SIX4	involved_in	GO:0048538	thymus development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61321|ensembl:ENSMUSP00000036150	9606	Ensembl		Homeobox protein SIX4	SIX4	protein	P
UniProtKB	Q9UJ41	RABGEF1	involved_in	GO:0043303	mast cell degranulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM13|ensembl:ENSMUSP00000026390	9606	Ensembl		Rab5 GDP/GTP exchange factor	RABGEF1,RABEX5	protein	P
UniProtKB	Q9UJ41	RABGEF1	involved_in	GO:0097531	mast cell migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM13|ensembl:ENSMUSP00000026390	9606	Ensembl		Rab5 GDP/GTP exchange factor	RABGEF1,RABEX5	protein	P
UniProtKB	Q9UJ70	NAGK	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		N-acetyl-D-glucosamine kinase	NAGK	protein	P
UniProtKB	Q9UJ70	NAGK	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		N-acetyl-D-glucosamine kinase	NAGK	protein	P
UniProtKB	Q9UJU2	LEF1	involved_in	GO:0033153	T cell receptor V(D)J recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9606	Ensembl		Lymphoid enhancer-binding factor 1	LEF1	protein	P
UniProtKB	Q9UJU2	LEF1	involved_in	GO:0042100	B cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9606	Ensembl		Lymphoid enhancer-binding factor 1	LEF1	protein	P
UniProtKB	Q9UJU2	LEF1	involved_in	GO:0045063	T-helper 1 cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P27782	9606	UniProt		Lymphoid enhancer-binding factor 1	LEF1	protein	P
UniProtKB	Q9UJU2	LEF1	involved_in	GO:0045063	T-helper 1 cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9606	Ensembl		Lymphoid enhancer-binding factor 1	LEF1	protein	P
UniProtKB	Q9UJU2	LEF1	involved_in	GO:0046632	alpha-beta T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9606	Ensembl		Lymphoid enhancer-binding factor 1	LEF1	protein	P
UniProtKB	Q9UJU6	DBNL	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Drebrin-like protein	DBNL,CMAP,SH3P7,PP5423	protein	P
UniProtKB	Q9UJU6	DBNL	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Drebrin-like protein	DBNL,CMAP,SH3P7,PP5423	protein	P
UniProtKB	Q9UJV3	MID2	involved_in	GO:0045087	innate immune response	ECO:0000314	IDA	PMID:18248090		9606	UniProt		Probable E3 ubiquitin-protein ligase MID2	MID2,FXY2,RNF60,TRIM1	protein	P
UniProtKB	Q9UJZ1	STOML2	acts_upstream_of_or_within	GO:0050852	T cell receptor signaling pathway	ECO:0000315	IMP	PMID:18641330		9606	UniProt		Stomatin-like protein 2, mitochondrial	STOML2,SLP2,HSPC108	protein	P
UniProtKB	Q9UJZ1	STOML2	involved_in	GO:0035710	CD4-positive, alpha-beta T cell activation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99JB2	9606	UniProt		Stomatin-like protein 2, mitochondrial	STOML2,SLP2,HSPC108	protein	P
UniProtKB	Q9UJZ1	STOML2	involved_in	GO:0035710	CD4-positive, alpha-beta T cell activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99JB2|ensembl:ENSMUSP00000030169	9606	Ensembl		Stomatin-like protein 2, mitochondrial	STOML2,SLP2,HSPC108	protein	P
UniProtKB	Q9UK97	FBXO9	involved_in	GO:0045087	innate immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BK06|ensembl:ENSMUSP00000001402	9606	Ensembl		F-box only protein 9	FBXO9,FBX9,VCIA1	protein	P
UniProtKB	Q9UKI3	VPREB3	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Pre-B lymphocyte protein 3	VPREB3,UNQ355/PRO619	protein	P
UniProtKB	Q9UKI3	VPREB3	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF133	9606	TreeGrafter		Pre-B lymphocyte protein 3	VPREB3,UNQ355/PRO619	protein	P
UniProtKB	Q9UKL0	RCOR1	involved_in	GO:0030218	erythrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CFE3|ensembl:ENSMUSP00000082034	9606	Ensembl		REST corepressor 1	RCOR1,KIAA0071,RCOR	protein	P
UniProtKB	Q9UKT9	IKZF3	involved_in	GO:0030183	B cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08900|ensembl:ENSMUSP00000099430	9606	Ensembl		Zinc finger protein Aiolos	IKZF3,ZNFN1A3	protein	P
UniProtKB	Q9UKT9	IKZF3	involved_in	GO:0030217	T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08900|ensembl:ENSMUSP00000099430	9606	Ensembl		Zinc finger protein Aiolos	IKZF3,ZNFN1A3	protein	P
UniProtKB	Q9UKT9	IKZF3	involved_in	GO:0042113	B cell activation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0075	9606	UniProt		Zinc finger protein Aiolos	IKZF3,ZNFN1A3	protein	P
UniProtKB	Q9UKV0	HDAC9	involved_in	GO:0030183	B cell differentiation	ECO:0000304	TAS	PMID:12711221		9606	UniProt		Histone deacetylase 9	HDAC9,HDAC7,HDAC7B,HDRP,KIAA0744,MITR	protein	P
UniProtKB	Q9UKV0	HDAC9	involved_in	GO:0042113	B cell activation	ECO:0000304	TAS	PMID:12711221		9606	UniProt		Histone deacetylase 9	HDAC9,HDAC7,HDAC7B,HDRP,KIAA0744,MITR	protein	P
UniProtKB	Q9UKV3	ACIN1	involved_in	GO:0030218	erythrocyte differentiation	ECO:0000270	IEP	PMID:11208865		9606	UniProt		Apoptotic chromatin condensation inducer in the nucleus	ACIN1,ACINUS,KIAA0670	protein	P
UniProtKB	Q9UKW4	VAV3	involved_in	GO:0030593	neutrophil chemotaxis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0C8|ensembl:ENSMUSP00000036270	9606	Ensembl		Guanine nucleotide exchange factor VAV3	VAV3	protein	P
UniProtKB	Q9UKW4	VAV3	involved_in	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	ECO:0000304	TAS	Reactome:R-HSA-2029480		9606	Reactome		Guanine nucleotide exchange factor VAV3	VAV3	protein	P
UniProtKB	Q9UKW4	VAV3	involved_in	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	ECO:0000304	TAS	Reactome:R-HSA-9664422		9606	Reactome		Guanine nucleotide exchange factor VAV3	VAV3	protein	P
UniProtKB	Q9UKW4	VAV3	involved_in	GO:0050853	B cell receptor signaling pathway	ECO:0000315	IMP	PMID:17875758		9606	UniProt		Guanine nucleotide exchange factor VAV3	VAV3	protein	P
UniProtKB	Q9UKZ4	TENM1	involved_in	GO:0006955	immune response	ECO:0000304	TAS	PMID:10556288		9606	PINC		Teneurin-1	TENM1,ODZ1,TNM1	protein	P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0002296	T-helper 1 cell lineage commitment	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JKD8	9606	UniProt		T-box transcription factor TBX21	TBX21,TBET,TBLYM	protein	P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0002296	T-helper 1 cell lineage commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JKD8|ensembl:ENSMUSP00000001484	9606	Ensembl		T-box transcription factor TBX21	TBX21,TBET,TBLYM	protein	P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0030217	T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JKD8|ensembl:ENSMUSP00000001484	9606	Ensembl		T-box transcription factor TBX21	TBX21,TBET,TBLYM	protein	P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0072676	lymphocyte migration	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1888984|PANTHER:PTN002601213|UniProtKB:Q9UL17	9606	GO_Central		T-box transcription factor TBX21	TBX21,TBET,TBLYM	protein	P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0072676	lymphocyte migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JKD8|ensembl:ENSMUSP00000001484	9606	Ensembl		T-box transcription factor TBX21	TBX21,TBET,TBLYM	protein	P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0072676	lymphocyte migration	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11267:SF125	9606	TreeGrafter		T-box transcription factor TBX21	TBX21,TBET,TBLYM	protein	P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0072676	lymphocyte migration	ECO:0000314	IDA	PMID:19805038		9606	UniProt		T-box transcription factor TBX21	TBX21,TBET,TBLYM	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0002221	pattern recognition receptor signaling pathway	ECO:0000315	IMP	PMID:24101491		9606	UniProt		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0002292	T cell differentiation involved in immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0Q8|ensembl:ENSMUSP00000032239	9606	Ensembl		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0006955	immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0Q8|ensembl:ENSMUSP00000032239	9606	Ensembl		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR22802:SF402	9606	TreeGrafter		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0045087	innate immune response	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9R0Q8	9606	UniProt		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0045087	innate immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0Q8|ensembl:ENSMUSP00000032239	9606	Ensembl		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0061760	antifungal innate immune response	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9R0Q8	9606	UniProt		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0061760	antifungal innate immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1298389|MGI:MGI:1861231|MGI:MGI:1861232|PANTHER:PTN001866951|UniProtKB:Q8WXI8	9606	GO_Central		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULY5	CLEC4E	involved_in	GO:0061760	antifungal innate immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0Q8|ensembl:ENSMUSP00000032239	9606	Ensembl		C-type lectin domain family 4 member E	CLEC4E,CLECSF9,MINCLE,UNQ218/PRO244	protein	P
UniProtKB	Q9ULZ1	APLN	involved_in	GO:0006955	immune response	ECO:0000304	TAS	PMID:10525157		9606	PINC		Apelin	APLN,APEL	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0001773	myeloid dendritic cell activation	ECO:0000315	IMP	PMID:22732093		9606	UniProt		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002218	activation of innate immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EPB4|ensembl:ENSMUSP00000033056	9606	Ensembl		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002218	activation of innate immune response	ECO:0000314	IDA	PMID:21575908		9606	UniProt		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002221	pattern recognition receptor signaling pathway	ECO:0005547	NAS	PMID:21918512		9606	ComplexPortal		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002221	pattern recognition receptor signaling pathway	ECO:0005547	NAS	PMID:22258606		9606	ComplexPortal		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002221	pattern recognition receptor signaling pathway	ECO:0005547	NAS	PMID:29196474		9606	ComplexPortal		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002221	pattern recognition receptor signaling pathway	ECO:0005547	NAS	PMID:29247998		9606	ComplexPortal		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002277	myeloid dendritic cell activation involved in immune response	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9EPB4	9606	UniProt		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002277	myeloid dendritic cell activation involved in immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EPB4|ensembl:ENSMUSP00000033056	9606	Ensembl		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0044546	NLRP3 inflammasome complex assembly	ECO:0000314	IDA	PMID:27432880		9606	UniProt		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0045087	innate immune response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033516	9606	InterPro		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		Apoptosis-associated speck-like protein containing a CARD	PYCARD,ASC,CARD5,TMS1	protein	P
UniProtKB	Q9UM07	PADI4	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Protein-arginine deiminase type-4	PADI4,PAD4,PADI5,PDI5	protein	P
UniProtKB	Q9UM07	PADI4	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		Protein-arginine deiminase type-4	PADI4,PAD4,PADI5,PDI5	protein	P
